Date,Time,Battery,Status
Dec-12-2020,19:24:11,90%,Discharging
Dec-12-2020,19:54:31,90%,Discharging
Dec-12-2020,20:24:51,80%,Discharging
Dec-12-2020,21:55:51,80%,Discharging
Dec-12-2020,22:25:51,80%,Discharging
Dec-13-2020,10:47:39,70%,Discharging
Dec-13-2020,11:19:03,70%,Discharging
Dec-13-2020,11:49:03,60%,Discharging
Dec-13-2020,12:19:03,60%,Discharging
Dec-13-2020,12:49:03,60%,Discharging
Dec-13-2020,13:19:04,50%,Discharging
Dec-13-2020,13:49:24,50%,Discharging
Dec-13-2020,14:19:44,50%,Discharging
Dec-13-2020,14:50:05,40%,Discharging
Dec-13-2020,15:20:25,30%,Discharging
Dec-13-2020,15:50:45,30%,Discharging
Dec-13-2020,16:21:05,30%,Discharging
Dec-13-2020,16:51:26,30%,Discharging
Dec-13-2020,17:21:46,30%,Discharging
Dec-13-2020,17:52:06,20%,Discharging
Dec-13-2020,18:22:26,20%,Discharging
Dec-13-2020,18:52:47,20%,Discharging
Dec-13-2020,20:00:17,5%,Discharging
Dec-13-2020,20:13:05,10%,Charging
Dec-13-2020,20:29:08,20%,Charging
Dec-13-2020,20:41:42,30%,Charging
Dec-14-2020,14:32:47,40%,Discharging
Dec-14-2020,15:03:07,40%,Discharging
Dec-14-2020,15:33:28,30%,Discharging
Dec-14-2020,16:03:49,20%,Discharging
Dec-14-2020,17:04:35,20%,Discharging
Dec-14-2020,17:34:56,10%,Discharging
Dec-14-2020,18:20:48,30%,Charging
Dec-15-2020,08:56:11,90%,Discharging
Dec-15-2020,08:57:33,90%,Discharging
Dec-15-2020,08:57:39,90%,Discharging
Dec-15-2020,08:59:13,90%,Discharging
Dec-15-2020,09:04:01,90%,Discharging
Dec-15-2020,09:04:34,90%,Discharging
Dec-15-2020,09:34:55,90%,Discharging
Dec-15-2020,10:05:16,80%,Discharging
Dec-15-2020,10:35:16,80%,Discharging
Dec-15-2020,11:23:34,70%,Discharging
Dec-15-2020,11:53:34,70%,Discharging
Dec-15-2020,12:23:34,60%,Discharging
Dec-15-2020,12:53:35,60%,Discharging
Dec-15-2020,13:23:35,60%,Discharging
Dec-15-2020,13:53:36,50%,Discharging
Dec-15-2020,14:23:56,50%,Discharging
Dec-15-2020,14:54:17,40%,Discharging
Dec-15-2020,15:24:38,40%,Discharging
Dec-15-2020,17:39:17,20%,Discharging
Dec-15-2020,18:09:37,20%,Discharging
Dec-15-2020,18:39:58,20%,Discharging
Dec-15-2020,19:10:18,20%,Discharging
Dec-15-2020,19:40:39,10%,Discharging
Dec-15-2020,20:11:00,5%,Discharging
Dec-15-2020,20:41:20,20%,Charging
Dec-15-2020,21:11:41,50%,Charging
Dec-15-2020,21:42:01,80%,Charging
Dec-15-2020,22:12:02,90%,Charging
Dec-16-2020,08:42:02,90%,Discharging
Dec-16-2020,08:54:53,90%,Discharging
Dec-16-2020,09:25:14,80%,Discharging
Dec-16-2020,09:55:14,80%,Discharging
Dec-16-2020,10:25:15,70%,Discharging
Dec-16-2020,10:55:15,60%,Discharging
Dec-16-2020,11:25:16,60%,Discharging
Dec-16-2020,11:55:16,50%,Discharging
Dec-16-2020,12:25:37,50%,Discharging
Dec-16-2020,12:55:58,50%,Discharging
Dec-16-2020,13:26:18,40%,Discharging
Dec-16-2020,13:56:39,40%,Discharging
Dec-16-2020,14:29:21,30%,Discharging
Dec-16-2020,15:06:37,30%,Discharging
Dec-16-2020,18:20:52,30%,Charging
Dec-16-2020,18:34:48,40%,Charging
Dec-16-2020,19:02:00,70%,Charging
Dec-16-2020,19:32:00,80%,Charging
Dec-16-2020,20:02:01,90%,Charging
Dec-16-2020,21:23:28,90%,Discharging
Dec-17-2020,08:46:30,80%,Discharging
Dec-17-2020,09:21:05,80%,Discharging
Dec-17-2020,09:51:06,80%,Discharging
Dec-17-2020,11:22:57,60%,Discharging
Dec-17-2020,11:52:57,60%,Discharging
Dec-17-2020,12:22:58,50%,Discharging
Dec-17-2020,14:03:51,40%,Discharging
Dec-17-2020,15:07:46,30%,Discharging
Dec-17-2020,16:14:42,20%,Discharging
Dec-17-2020,16:49:07,20%,Discharging
Dec-17-2020,17:11:28,20%,Discharging
Dec-17-2020,17:20:44,20%,Discharging
Dec-17-2020,18:20:02,5%,Discharging
Dec-17-2020,18:50:22,20%,Charging
Dec-17-2020,19:26:08,60%,Charging
Dec-17-2020,19:56:08,90%,Charging
Dec-17-2020,20:43:20,90%,Charging
Dec-17-2020,21:13:41,90%,Charging
Dec-17-2020,21:52:59,90%,Discharging
Dec-18-2020,08:39:02,70%,Discharging
Dec-18-2020,09:09:03,70%,Discharging
Dec-18-2020,09:39:04,70%,Discharging
Dec-18-2020,10:09:04,60%,Discharging
Dec-18-2020,10:39:05,60%,Discharging
Dec-18-2020,11:09:05,50%,Discharging
Dec-18-2020,11:39:26,50%,Discharging
Dec-18-2020,12:09:47,40%,Discharging
Dec-18-2020,13:10:23,40%,Discharging
Dec-18-2020,13:40:43,30%,Discharging
Dec-18-2020,14:11:05,30%,Discharging
Dec-18-2020,14:41:25,20%,Discharging
Dec-18-2020,15:11:45,20%,Discharging
Dec-18-2020,15:42:06,20%,Charging
Dec-18-2020,16:32:59,70%,Charging
Dec-18-2020,18:32:49,90%,Charging
Dec-18-2020,19:29:21,90%,Discharging
Dec-18-2020,20:11:07,90%,Discharging
Dec-21-2020,19:20:19,80%,Discharging
Dec-21-2020,19:50:19,80%,Discharging
Dec-21-2020,20:20:20,80%,Discharging
Dec-21-2020,20:50:20,70%,Discharging
Dec-21-2020,21:20:21,70%,Discharging
Dec-21-2020,21:50:21,70%,Discharging
Dec-21-2020,22:20:22,60%,Discharging
Dec-21-2020,22:50:22,50%,Discharging
Dec-21-2020,23:20:43,50%,Discharging
Dec-21-2020,23:51:04,50%,Discharging
Dec-22-2020,00:21:24,50%,Discharging
Dec-22-2020,09:02:17,50%,Discharging
Dec-22-2020,09:32:37,40%,Discharging
Dec-22-2020,10:02:58,40%,Discharging
Dec-22-2020,10:33:18,20%,Discharging
Dec-22-2020,11:03:39,20%,Discharging
Dec-22-2020,11:34:00,10%,Discharging
Dec-22-2020,12:04:20,30%,Charging
Dec-22-2020,12:34:41,60%,Charging
Dec-22-2020,13:04:42,80%,Charging
Dec-22-2020,13:34:42,90%,Charging
Dec-22-2020,14:05:03,90%,Charging
Dec-22-2020,14:35:24,90%,Discharging
Dec-22-2020,15:05:44,80%,Discharging
Dec-22-2020,18:13:59,80%,Discharging
Dec-22-2020,18:44:00,70%,Discharging
Dec-22-2020,19:14:00,70%,Discharging
Dec-22-2020,19:44:00,70%,Discharging
Dec-22-2020,20:14:01,60%,Discharging
Dec-22-2020,20:44:01,60%,Discharging
Dec-22-2020,21:14:02,60%,Discharging
Dec-22-2020,21:44:02,50%,Discharging
Dec-22-2020,22:14:23,50%,Discharging
Dec-23-2020,09:03:45,50%,Discharging
Dec-23-2020,09:34:05,30%,Discharging
Dec-23-2020,10:04:26,30%,Discharging
Dec-23-2020,10:34:46,30%,Discharging
Dec-23-2020,11:05:07,20%,Discharging
Dec-23-2020,11:35:27,10%,Discharging
Dec-23-2020,12:05:48,5%,Discharging
Dec-23-2020,12:36:09,20%,Charging
Dec-23-2020,13:06:29,50%,Charging
Dec-23-2020,13:36:50,80%,Charging
Dec-23-2020,14:06:50,90%,Charging
Dec-23-2020,14:37:11,90%,Charging
Dec-23-2020,15:07:32,90%,Charging
Dec-23-2020,15:37:53,90%,Discharging
Dec-23-2020,16:08:13,90%,Discharging
Dec-23-2020,16:38:34,90%,Discharging
Dec-23-2020,17:08:54,90%,Discharging
Dec-23-2020,17:39:15,80%,Discharging
Dec-23-2020,19:22:03,80%,Discharging
Dec-23-2020,19:52:03,70%,Discharging
Dec-23-2020,20:22:04,70%,Discharging
Dec-23-2020,20:52:04,70%,Discharging
Dec-23-2020,21:22:05,70%,Discharging
Dec-23-2020,21:52:05,60%,Discharging
Dec-23-2020,22:22:05,60%,Discharging
Dec-23-2020,22:52:06,60%,Discharging
Dec-23-2020,23:22:07,50%,Discharging
Dec-23-2020,23:52:27,50%,Discharging
Dec-24-2020,00:22:48,50%,Discharging
Dec-24-2020,00:53:08,50%,Discharging
Dec-24-2020,09:15:10,30%,Discharging
Dec-24-2020,09:45:31,20%,Discharging
Dec-24-2020,10:15:51,20%,Discharging
Dec-24-2020,10:46:12,20%,Discharging
Dec-24-2020,11:16:33,40%,Charging
Dec-24-2020,11:46:53,70%,Charging
Dec-24-2020,12:16:54,90%,Charging
Dec-24-2020,12:47:14,90%,Charging
Dec-24-2020,13:17:35,90%,Charging
Dec-24-2020,13:47:56,90%,Charging
Dec-24-2020,14:23:41,90%,Discharging
Dec-24-2020,14:54:02,90%,Discharging
Dec-24-2020,15:24:22,90%,Discharging
Dec-24-2020,15:54:43,90%,Discharging
Dec-24-2020,18:37:52,70%,Discharging
Dec-24-2020,20:01:11,70%,Discharging
Dec-24-2020,20:43:17,60%,Discharging
Dec-24-2020,21:30:04,50%,Discharging
Dec-24-2020,22:00:24,50%,Discharging
Dec-25-2020,00:13:54,40%,Discharging
Dec-25-2020,00:44:14,30%,Discharging
Dec-25-2020,17:23:42,30%,Discharging
Dec-25-2020,17:54:03,10%,Discharging
Dec-25-2020,19:16:47,60%,Charging
Dec-25-2020,19:17:05,60%,Charging
Dec-25-2020,19:47:05,90%,Charging
Dec-25-2020,20:17:26,80%,Discharging
Dec-25-2020,20:47:27,70%,Discharging
Dec-25-2020,21:17:27,60%,Discharging
Dec-25-2020,21:47:28,60%,Discharging
Dec-25-2020,22:17:28,50%,Discharging
Dec-25-2020,22:54:33,40%,Discharging
Dec-25-2020,23:24:54,40%,Discharging
Dec-25-2020,23:55:14,20%,Discharging
Dec-26-2020,00:25:35,20%,Discharging
Dec-26-2020,09:08:40,5%,Charging
Dec-26-2020,09:39:02,30%,Charging
Dec-26-2020,10:09:22,60%,Charging
Dec-26-2020,10:39:23,90%,Charging
Dec-26-2020,11:09:43,90%,Charging
Dec-26-2020,11:40:04,90%,Discharging
Dec-26-2020,16:11:14,70%,Discharging
Dec-26-2020,16:41:15,60%,Discharging
Dec-26-2020,17:11:15,60%,Discharging
Dec-26-2020,17:41:15,60%,Discharging
Dec-26-2020,18:11:16,50%,Discharging
Dec-26-2020,18:48:15,50%,Discharging
Dec-26-2020,19:18:35,50%,Discharging
Dec-26-2020,19:48:56,40%,Discharging
Dec-26-2020,20:19:17,40%,Discharging
Dec-26-2020,20:49:38,40%,Discharging
Dec-26-2020,21:19:59,30%,Discharging
Dec-26-2020,21:50:21,30%,Discharging
Dec-26-2020,22:20:45,20%,Discharging
Dec-26-2020,22:51:05,20%,Discharging
Dec-26-2020,23:21:26,10%,Discharging
Dec-26-2020,23:51:47,30%,Charging
Dec-27-2020,00:22:07,60%,Charging
Dec-27-2020,13:05:01,50%,Charging
Dec-27-2020,13:35:22,80%,Charging
Dec-27-2020,14:06:24,90%,Charging
Dec-27-2020,14:36:45,90%,Discharging
Dec-27-2020,15:07:06,90%,Discharging
Dec-27-2020,15:37:26,90%,Discharging
Dec-27-2020,16:43:44,80%,Discharging
Dec-27-2020,17:13:44,80%,Discharging
Dec-27-2020,17:43:45,80%,Discharging
Dec-27-2020,18:13:45,80%,Discharging
Dec-27-2020,18:43:46,70%,Discharging
Dec-27-2020,19:13:46,70%,Discharging
Dec-27-2020,19:43:47,60%,Discharging
Dec-27-2020,20:13:48,60%,Discharging
Dec-27-2020,20:43:48,60%,Discharging
Dec-27-2020,21:22:50,50%,Discharging
Dec-27-2020,21:53:10,50%,Discharging
Dec-27-2020,22:23:31,50%,Discharging
Dec-27-2020,22:59:11,30%,Discharging
Dec-27-2020,23:29:32,30%,Discharging
Dec-27-2020,23:59:53,30%,Discharging
Dec-28-2020,09:08:01,20%,Discharging
Dec-28-2020,09:38:21,30%,Charging
Dec-28-2020,10:08:41,60%,Charging
Dec-28-2020,10:38:41,90%,Charging
Dec-28-2020,11:09:02,90%,Charging
Dec-28-2020,11:39:22,90%,Discharging
Dec-28-2020,12:09:43,80%,Discharging
Dec-28-2020,12:39:43,80%,Discharging
Dec-28-2020,13:09:44,80%,Discharging
Dec-28-2020,13:39:44,70%,Discharging
Dec-28-2020,14:09:45,70%,Discharging
Dec-28-2020,14:39:45,70%,Discharging
Dec-28-2020,15:09:47,60%,Discharging
Dec-28-2020,15:39:47,60%,Discharging
Dec-28-2020,16:09:47,60%,Discharging
Dec-28-2020,17:28:31,60%,Discharging
Dec-28-2020,17:58:31,50%,Discharging
Dec-28-2020,18:28:52,40%,Discharging
Dec-28-2020,19:00:15,40%,Discharging
Dec-28-2020,19:30:36,40%,Discharging
Dec-28-2020,20:52:23,20%,Discharging
Dec-28-2020,21:22:44,20%,Discharging
Dec-28-2020,21:53:04,20%,Discharging
Dec-28-2020,22:23:25,10%,Discharging
Dec-28-2020,22:53:46,10%,Discharging
Dec-28-2020,23:28:00,5%,Discharging
Dec-28-2020,23:58:21,20%,Charging
Dec-29-2020,00:28:42,50%,Charging
Dec-29-2020,09:02:58,50%,Discharging
Dec-29-2020,09:33:19,40%,Discharging
Dec-29-2020,10:03:40,40%,Discharging
Dec-29-2020,10:34:00,40%,Discharging
Dec-29-2020,11:04:21,40%,Discharging
Dec-29-2020,11:34:41,40%,Discharging
Dec-29-2020,12:05:02,40%,Discharging
Dec-29-2020,12:35:22,30%,Discharging
Dec-29-2020,13:05:43,20%,Discharging
Dec-29-2020,13:36:04,20%,Discharging
Dec-29-2020,14:30:53,40%,Charging
Dec-29-2020,15:01:14,70%,Charging
Dec-29-2020,15:42:55,90%,Charging
Dec-29-2020,16:13:15,90%,Charging
Dec-29-2020,16:43:36,80%,Discharging
Dec-29-2020,17:13:36,80%,Discharging
Dec-29-2020,17:43:37,80%,Discharging
Dec-29-2020,18:13:37,70%,Discharging
Dec-29-2020,18:57:17,70%,Discharging
Dec-29-2020,19:27:17,70%,Discharging
Dec-30-2020,09:15:22,20%,Discharging
Dec-30-2020,09:45:44,40%,Charging
Dec-30-2020,10:16:04,70%,Charging
Dec-30-2020,10:46:05,90%,Charging
Dec-30-2020,15:46:26,90%,Discharging
Dec-30-2020,16:16:47,90%,Discharging
Dec-30-2020,16:47:07,90%,Discharging
Dec-30-2020,17:17:28,80%,Discharging
Dec-30-2020,17:47:28,80%,Discharging
Dec-30-2020,18:17:29,80%,Discharging
Dec-30-2020,18:47:30,70%,Discharging
Dec-30-2020,19:17:30,70%,Discharging
Dec-30-2020,19:47:31,70%,Discharging
Dec-30-2020,20:40:58,60%,Discharging
Dec-30-2020,21:10:58,50%,Discharging
Dec-30-2020,21:41:19,50%,Discharging
Dec-30-2020,22:13:05,40%,Discharging
Dec-30-2020,22:43:26,40%,Discharging
Dec-30-2020,23:13:47,40%,Discharging
Dec-30-2020,23:44:07,30%,Discharging
Dec-31-2020,00:14:32,20%,Discharging
Dec-31-2020,00:44:53,20%,Discharging
Dec-31-2020,09:10:23,10%,Discharging
Dec-31-2020,09:40:44,20%,Charging
Dec-31-2020,10:11:05,50%,Charging
Dec-31-2020,10:41:25,80%,Charging
Dec-31-2020,11:44:31,90%,Discharging
Dec-31-2020,12:14:51,80%,Discharging
Dec-31-2020,12:44:52,80%,Discharging
Dec-31-2020,13:14:52,80%,Discharging
Dec-31-2020,13:44:53,80%,Discharging
Dec-31-2020,14:14:54,70%,Discharging
Dec-31-2020,14:44:55,70%,Discharging
Dec-31-2020,15:14:55,70%,Discharging
Dec-31-2020,15:44:56,60%,Discharging
Dec-31-2020,16:14:56,60%,Discharging
Dec-31-2020,16:44:57,50%,Discharging
Dec-31-2020,17:15:19,50%,Discharging
Dec-31-2020,17:45:40,50%,Discharging
Dec-31-2020,18:16:01,50%,Discharging
Dec-31-2020,18:46:22,40%,Discharging
Dec-31-2020,19:16:43,40%,Discharging
Dec-31-2020,19:47:03,40%,Discharging
Dec-31-2020,20:17:24,40%,Discharging
Dec-31-2020,21:35:47,40%,Discharging
Dec-31-2020,22:06:08,20%,Discharging
Dec-31-2020,22:36:29,20%,Discharging
Dec-31-2020,23:07:53,5%,Discharging
Dec-31-2020,23:43:35,20%,Charging
Jan-01-2021,00:13:58,50%,Charging
Jan-01-2021,00:44:19,80%,Charging
Jan-01-2021,09:02:10,80%,Discharging
Jan-01-2021,09:32:11,80%,Discharging
Jan-01-2021,10:19:52,70%,Discharging
Jan-01-2021,10:49:53,60%,Discharging
Jan-01-2021,11:19:53,60%,Discharging
Jan-01-2021,11:49:54,50%,Discharging
Jan-01-2021,12:20:15,50%,Discharging
Jan-01-2021,12:50:36,50%,Discharging
Jan-01-2021,13:20:57,50%,Discharging
Jan-01-2021,15:13:26,50%,Discharging
Jan-01-2021,15:43:46,40%,Discharging
Jan-01-2021,16:14:07,30%,Discharging
Jan-01-2021,16:44:28,30%,Discharging
Jan-01-2021,17:14:49,20%,Discharging
Jan-01-2021,17:45:10,20%,Discharging
Jan-01-2021,18:21:19,10%,Discharging
Jan-01-2021,19:16:11,5%,Discharging
Jan-01-2021,20:44:21,30%,Charging
Jan-01-2021,21:14:41,50%,Charging
Jan-01-2021,21:45:02,80%,Charging
Jan-01-2021,22:15:03,90%,Charging
Jan-01-2021,22:45:24,90%,Charging
Jan-01-2021,23:15:53,90%,Charging
Jan-01-2021,23:51:07,90%,Discharging
Jan-02-2021,00:21:28,90%,Discharging
Jan-02-2021,00:51:49,90%,Discharging
Jan-02-2021,01:22:10,90%,Discharging
Jan-02-2021,01:52:31,80%,Discharging
Jan-02-2021,02:22:33,80%,Discharging
Jan-02-2021,10:25:27,70%,Discharging
Jan-02-2021,10:55:28,70%,Discharging
Jan-02-2021,11:25:28,60%,Discharging
Jan-02-2021,12:57:37,50%,Discharging
Jan-02-2021,13:28:03,50%,Discharging
Jan-02-2021,13:58:30,50%,Discharging
Jan-02-2021,14:29:02,40%,Discharging
Jan-02-2021,14:59:32,30%,Discharging
Jan-02-2021,15:29:56,40%,Charging
Jan-02-2021,16:00:30,70%,Charging
Jan-02-2021,16:30:33,90%,Charging
Jan-02-2021,17:00:55,90%,Charging
Jan-02-2021,17:31:17,90%,Charging
Jan-02-2021,18:01:48,90%,Discharging
Jan-02-2021,18:32:13,90%,Discharging
Jan-02-2021,19:02:38,90%,Discharging
Jan-02-2021,19:33:04,80%,Discharging
Jan-02-2021,20:03:07,80%,Discharging
Jan-02-2021,20:33:08,80%,Discharging
Jan-02-2021,21:03:09,70%,Discharging
Jan-02-2021,21:33:10,70%,Discharging
Jan-02-2021,22:03:11,70%,Discharging
Jan-02-2021,22:33:15,60%,Discharging
Jan-02-2021,23:03:16,40%,Discharging
Jan-02-2021,23:33:37,40%,Discharging
Jan-03-2021,00:03:58,40%,Discharging
Jan-03-2021,00:34:19,40%,Discharging
Jan-03-2021,01:04:40,40%,Discharging
Jan-03-2021,01:35:00,40%,Discharging
Jan-03-2021,02:05:21,40%,Discharging
Jan-03-2021,10:39:55,40%,Discharging
Jan-03-2021,11:10:16,30%,Discharging
Jan-03-2021,11:40:36,30%,Discharging
Jan-03-2021,12:10:56,30%,Discharging
Jan-03-2021,12:41:17,20%,Discharging
Jan-03-2021,13:11:37,20%,Discharging
Jan-03-2021,13:41:58,20%,Discharging
Jan-03-2021,14:12:19,20%,Discharging
Jan-03-2021,14:42:39,5%,Discharging
Jan-03-2021,15:13:00,5%,Discharging
Jan-03-2021,15:43:21,20%,Charging
Jan-03-2021,16:13:43,50%,Charging
Jan-03-2021,16:44:03,80%,Charging
Jan-03-2021,17:14:04,90%,Charging
Jan-03-2021,17:44:24,90%,Charging
Jan-03-2021,18:14:45,90%,Charging
Jan-03-2021,19:02:40,90%,Discharging
Jan-03-2021,19:33:01,90%,Discharging
Jan-03-2021,20:03:22,90%,Discharging
Jan-03-2021,20:33:42,90%,Discharging
Jan-03-2021,21:04:03,90%,Discharging
Jan-03-2021,21:34:24,80%,Discharging
Jan-03-2021,22:04:25,80%,Discharging
Jan-03-2021,22:34:26,80%,Discharging
Jan-03-2021,23:04:26,70%,Discharging
Jan-03-2021,23:34:27,70%,Discharging
Jan-04-2021,00:04:28,70%,Discharging
Jan-04-2021,00:34:29,60%,Discharging
Jan-04-2021,01:04:30,60%,Discharging
Jan-04-2021,01:34:32,60%,Discharging
Jan-04-2021,08:59:44,50%,Discharging
Jan-04-2021,09:30:05,50%,Discharging
Jan-04-2021,10:00:25,50%,Discharging
Jan-04-2021,10:30:46,40%,Discharging
Jan-04-2021,11:01:07,40%,Discharging
Jan-04-2021,11:31:27,30%,Discharging
Jan-04-2021,12:01:48,30%,Discharging
Jan-04-2021,13:10:27,20%,Discharging
Jan-04-2021,13:40:48,10%,Discharging
Jan-04-2021,14:11:09,5%,Discharging
Jan-04-2021,14:41:29,20%,Charging
Jan-04-2021,15:11:50,50%,Charging
Jan-04-2021,15:42:11,60%,Discharging
Jan-04-2021,16:12:11,60%,Discharging
Jan-04-2021,16:42:12,50%,Discharging
Jan-04-2021,17:12:33,50%,Discharging
Jan-04-2021,19:27:23,40%,Discharging
Jan-04-2021,19:57:44,40%,Discharging
Jan-04-2021,20:28:05,40%,Discharging
Jan-04-2021,20:58:26,30%,Discharging
Jan-04-2021,21:28:48,20%,Discharging
Jan-04-2021,21:59:10,20%,Discharging
Jan-05-2021,08:53:30,5%,Discharging
Jan-05-2021,09:23:50,20%,Charging
Jan-05-2021,09:54:11,50%,Charging
Jan-05-2021,10:24:32,80%,Charging
Jan-05-2021,10:54:33,90%,Discharging
Jan-05-2021,11:24:53,70%,Discharging
Jan-05-2021,11:54:54,60%,Discharging
Jan-05-2021,12:24:54,60%,Discharging
Jan-05-2021,12:54:55,50%,Discharging
Jan-05-2021,13:25:15,50%,Discharging
Jan-05-2021,13:55:36,50%,Discharging
Jan-05-2021,14:25:57,40%,Discharging
Jan-05-2021,14:56:17,40%,Discharging
Jan-05-2021,15:26:38,40%,Discharging
Jan-05-2021,15:56:59,40%,Discharging
Jan-05-2021,16:27:19,40%,Discharging
Jan-05-2021,16:57:40,30%,Discharging
Jan-05-2021,17:28:00,20%,Discharging
Jan-05-2021,17:58:21,20%,Discharging
Jan-05-2021,18:28:42,20%,Discharging
Jan-05-2021,19:09:47,5%,Discharging
Jan-05-2021,19:41:31,30%,Charging
Jan-06-2021,09:07:21,90%,Discharging
Jan-06-2021,09:37:41,90%,Discharging
Jan-06-2021,10:08:02,80%,Discharging
Jan-06-2021,10:38:03,80%,Discharging
Jan-06-2021,11:08:03,70%,Discharging
Jan-06-2021,11:38:04,70%,Discharging
Jan-06-2021,12:08:04,60%,Discharging
Jan-06-2021,12:41:14,60%,Discharging
Jan-06-2021,13:15:16,50%,Discharging
Jan-06-2021,13:45:36,50%,Discharging
Jan-06-2021,14:15:57,50%,Discharging
Jan-06-2021,14:46:18,40%,Discharging
Jan-06-2021,15:16:39,30%,Discharging
Jan-06-2021,16:17:45,40%,Discharging
Jan-06-2021,16:54:03,30%,Discharging
Jan-06-2021,19:04:29,10%,Discharging
Jan-06-2021,20:11:12,5%,Discharging
Jan-06-2021,20:41:33,40%,Charging
Jan-06-2021,21:11:54,70%,Charging
Jan-06-2021,22:45:30,90%,Charging
Jan-06-2021,23:15:51,90%,Discharging
Jan-06-2021,23:46:11,90%,Discharging
